Brand,Year,Configuration,Strings,Made in,Type,Body Shape,Body Material,Neck Joint,Neck Material,Neck Profile,Scale Size,Frets,Fretboard Material,Number of Frets,Fretboard Radius,Stainless Steel Frets,Nut,Nut Width,Switch,Knobs,Volume Controls,Tone Controls,Top Pickup Brand,Pickups Power,Locking Tuners,Bridge Type,Tremolo,Price
8,11,15,1,2,2,15,10,0,2,1,6,4,5,1,20,0,1,12,1,1,1,1,0,6,0,5,0,405.195
8,11,17,1,2,2,13,10,0,2,1,6,4,5,1,20,0,1,12,3,0,1,2,0,8,0,9,1,375.418
8,11,15,1,2,1,15,10,0,2,1,6,4,6,1,20,0,1,12,1,1,1,1,0,6,0,5,0,386.1716666666666
8,11,17,1,2,2,13,15,0,2,1,6,4,5,1,20,0,1,12,3,0,1,2,0,8,0,9,1,317.45000000000005
8,11,9,1,2,2,13,15,0,2,1,6,4,5,1,20,0,1,12,3,0,1,2,0,8,0,9,1,342.172
8,11,13,1,2,2,15,15,0,2,1,6,4,6,1,20,0,1,12,1,1,2,2,0,6,0,5,0,317.45000000000005
8,11,1,1,2,2,15,15,0,2,1,6,4,6,1,20,0,1,12,1,1,2,2,0,6,0,5,0,369.17
8,10,1,1,2,1,15,7,0,2,1,6,4,6,1,20,0,1,12,1,1,1,1,0,6,0,5,0,372.812
8,11,1,1,2,1,0,7,0,2,1,6,4,6,2,20,0,1,12,1,0,2,2,1,6,0,5,0,380.7425
8,13,1,1,0,2,13,15,0,2,1,6,0,6,2,4,0,11,11,3,0,1,1,0,6,0,6,1,402.322
11,9,1,1,7,2,0,6,2,1,1,5,3,4,3,7,0,7,12,1,1,1,1,1,6,0,5,0,235.65
11,7,1,1,7,1,0,6,2,1,1,5,2,4,3,7,0,14,12,1,1,1,1,1,6,0,5,0,293.81333333333333
21,13,9,1,2,2,13,15,0,2,1,6,2,11,2,4,0,5,4,3,0,1,1,0,8,1,9,1,480.64
21,13,17,1,2,2,13,15,0,2,1,6,2,11,2,4,0,5,4,3,0,1,1,0,8,1,9,1,436.6566666666667
18,7,1,2,2,2,14,3,0,2,1,8,7,15,3,12,0,0,18,1,1,1,1,0,1,0,5,0,438.3666666666666
18,7,1,3,2,2,14,3,0,2,1,14,7,15,3,12,0,0,22,1,1,1,1,0,1,0,5,0,668.3933333333333
5,9,1,1,2,2,7,6,2,1,8,4,7,4,2,7,0,14,12,1,2,2,1,0,6,0,5,0,431.698
5,12,1,1,2,2,7,6,2,1,8,4,7,4,2,7,0,14,12,1,2,2,1,0,6,0,5,0,434.758
6,12,1,1,0,2,3,6,1,1,1,4,3,5,2,4,0,12,13,1,0,2,2,0,6,0,5,0,583.486
10,13,1,1,2,0,12,7,2,3,8,4,3,5,2,4,0,15,11,1,2,3,1,1,6,0,0,1,488.774
10,11,1,1,2,0,12,7,2,3,8,4,3,5,2,4,0,15,11,1,2,3,1,1,6,0,5,0,399.92333333333335
10,13,1,1,2,0,1,7,2,3,8,4,3,5,2,4,0,15,11,1,2,3,1,1,6,0,0,1,467.254
10,12,1,1,5,0,12,7,2,2,8,3,3,11,2,4,0,12,11,1,2,3,1,1,6,0,0,1,710.774
10,14,1,0,5,0,1,7,2,2,8,4,3,11,2,4,0,9,15,1,2,2,1,1,6,0,5,0,890.5319999999999
10,8,1,1,5,0,1,7,2,2,8,3,3,11,2,6,0,12,11,1,2,2,1,1,6,0,0,1,731.3775
10,8,1,1,0,0,1,7,2,2,8,3,3,11,2,4,0,9,11,1,2,2,1,1,6,0,0,1,815.792
10,14,1,1,0,0,1,7,2,2,1,3,3,5,2,4,0,12,11,1,2,3,1,1,6,0,0,1,782.24
7,12,17,1,4,2,13,1,0,2,1,6,6,6,1,20,0,15,12,3,0,1,2,1,8,0,9,1,1069.065
7,7,17,1,4,2,13,1,0,2,1,6,3,6,1,20,0,15,12,3,0,1,2,1,8,0,9,1,972.368
7,0,17,1,4,2,13,1,0,2,9,6,3,6,1,20,0,15,12,3,0,1,2,1,8,0,9,1,878.0875
5,12,1,3,2,2,14,6,0,2,8,11,7,4,3,10,0,14,22,1,0,1,1,0,6,0,5,0,590.9449999999999
19,12,1,1,2,2,7,6,2,1,1,4,3,1,2,4,0,1,13,1,2,2,2,0,6,1,5,0,484.808
6,12,1,1,0,2,7,6,2,1,1,4,3,5,2,4,0,9,13,1,0,2,2,0,6,0,5,0,490.562
9,11,10,1,6,2,7,6,2,1,9,4,3,11,2,4,0,9,13,0,0,1,1,1,4,0,5,0,1169.7933333333333
6,12,1,1,0,2,7,6,2,1,1,4,3,5,2,4,0,12,13,1,2,2,2,0,6,0,5,0,434.764
2,13,1,1,1,2,9,6,0,2,1,4,0,11,2,4,0,11,13,1,2,2,1,0,6,0,6,1,364.33
11,14,11,1,2,2,0,3,0,2,1,6,2,4,2,4,0,7,12,1,2,1,1,1,6,0,5,0,235.62
11,14,11,1,2,2,0,3,0,2,1,11,2,4,2,4,0,7,12,1,2,1,1,1,6,0,5,0,233.58
11,7,15,1,2,2,8,3,0,2,1,1,3,8,2,7,0,7,5,1,1,1,1,1,6,0,9,1,260.475
7,13,12,1,4,2,6,1,0,2,1,6,3,6,1,20,0,15,12,3,0,1,1,1,8,0,9,1,854.4475
18,1,1,3,2,2,14,3,0,2,1,8,7,11,3,12,0,0,22,1,1,1,1,0,6,0,5,0,495.64400000000006
8,12,17,1,0,2,8,15,0,2,1,4,4,5,2,20,0,15,4,1,1,1,1,0,8,0,9,1,322.104
7,10,7,1,4,2,0,1,0,2,1,1,3,6,2,20,0,15,12,1,1,1,1,1,6,0,5,0,645.5099999999999
7,10,1,1,4,2,6,1,0,2,1,6,3,7,2,20,0,15,12,1,0,1,1,1,6,0,9,1,567.4440000000001
7,10,9,1,4,2,13,1,0,2,1,6,3,7,2,20,0,15,12,3,0,1,2,1,8,0,9,1,754.43
7,10,17,1,4,2,13,7,0,2,1,6,3,6,2,20,0,15,12,3,0,1,2,1,8,0,9,1,701.1925
7,10,1,1,4,2,15,1,0,2,1,6,3,7,2,20,0,15,12,1,1,1,1,1,6,0,5,0,649.756
5,13,1,1,2,1,12,6,0,2,8,4,7,4,2,7,0,14,12,1,2,2,2,0,6,0,5,0,562.2099999999998
7,3,17,1,4,2,13,1,0,2,1,6,3,11,1,20,0,15,12,3,0,1,2,1,8,0,5,0,990.8259999999998
23,14,1,1,0,2,0,6,2,1,1,4,0,11,2,4,0,14,4,1,1,1,1,0,6,0,5,0,462.66
12,13,9,1,2,2,14,8,0,2,11,6,0,11,3,10,0,14,13,3,1,1,1,0,8,0,5,0,371.50666666666666
11,7,1,1,0,2,7,6,2,1,1,4,3,7,2,7,0,14,13,1,0,2,2,1,6,0,5,0,173.26999999999998
11,13,1,1,2,2,7,6,2,1,2,4,3,7,2,4,1,7,12,1,2,2,2,1,6,0,5,0,258.3466666666667
11,12,1,1,7,2,7,6,2,1,1,4,3,4,3,7,0,14,12,1,1,2,1,1,1,0,5,0,314.49
16,12,1,1,2,2,10,6,2,1,10,2,3,11,2,0,0,13,11,1,2,2,2,1,6,0,5,0,574.6
16,10,1,1,2,2,10,6,2,1,10,2,3,11,2,0,0,13,11,1,2,1,1,1,6,0,5,0,572.9620000000001
16,12,1,1,2,0,10,6,2,1,10,5,3,1,2,0,0,13,11,1,2,1,1,1,6,0,5,0,802.8325
16,13,1,1,2,1,10,6,2,1,10,2,3,11,2,0,0,13,11,1,2,1,1,1,6,0,5,0,775.152
5,13,1,1,2,2,14,3,0,2,8,6,7,6,3,7,0,14,12,1,1,1,1,0,6,0,5,0,430.465
14,12,0,1,2,2,14,1,0,2,1,6,0,5,2,6,0,11,9,0,1,1,1,0,4,0,6,1,430.465
11,9,17,1,0,2,13,1,0,2,1,6,3,6,1,7,0,9,12,3,0,1,2,1,8,0,9,1,178.5
2,13,1,1,1,2,7,6,0,2,1,4,0,11,2,4,0,11,13,1,2,2,2,0,6,0,6,1,429.0
21,11,13,1,2,2,14,2,0,2,1,6,4,6,2,20,0,5,4,1,1,1,1,0,6,0,5,0,770.96
7,11,15,1,4,2,6,1,0,2,1,6,3,7,1,20,0,15,12,1,0,2,2,1,6,0,9,1,1019.815
7,11,17,1,4,2,13,1,0,2,1,6,5,7,1,16,0,15,12,3,0,1,2,1,8,0,9,1,1019.815
7,11,15,1,4,2,15,1,0,2,1,6,5,7,1,16,0,15,12,1,1,1,1,1,6,0,0,1,915.34
7,11,1,1,4,2,15,1,0,2,1,6,3,6,1,20,0,15,12,1,0,2,2,1,6,0,5,0,920.064
7,11,17,1,4,2,13,1,0,2,9,6,6,6,1,16,0,15,12,3,0,1,2,1,8,0,9,1,894.8133333333334
2,13,1,1,1,2,16,6,0,2,1,4,0,11,2,4,0,11,13,1,2,2,1,0,6,0,6,1,403.3575
13,13,1,1,2,2,14,15,0,2,2,6,0,5,3,5,0,14,11,1,1,1,1,0,1,0,5,0,478.125
2,13,1,1,1,2,2,6,0,2,1,4,0,11,2,4,0,11,13,1,2,2,1,0,6,0,6,1,365.59
12,14,1,1,2,0,1,18,2,2,1,4,2,1,2,4,0,1,13,1,2,2,2,0,6,0,5,0,906.6175
21,10,1,1,2,2,9,3,0,2,0,6,4,4,2,4,0,5,4,3,0,1,1,0,6,0,9,1,328.5
21,13,1,1,2,2,9,4,0,2,0,6,4,6,2,4,0,5,4,3,0,1,1,0,6,0,9,1,311.5933333333333
21,14,1,1,2,2,9,4,0,2,0,6,4,6,2,4,0,5,4,3,0,1,1,0,6,0,9,1,443.99
18,6,1,1,0,2,14,3,0,2,1,6,2,11,3,8,0,11,2,1,1,1,1,0,6,0,6,1,304.22
8,11,1,1,2,2,0,7,0,2,1,6,4,6,2,4,0,15,12,1,0,1,1,0,1,0,5,0,362.7633333333333
8,13,1,1,0,2,5,15,0,2,1,1,0,5,2,4,0,7,12,1,0,1,1,0,6,0,5,0,381.276
11,10,11,1,7,2,0,6,2,1,1,5,3,4,3,7,0,7,12,1,1,1,1,1,6,0,9,1,381.276
21,12,9,1,2,2,13,15,0,2,1,6,4,6,2,4,0,5,4,3,0,1,1,0,8,0,9,1,324.87750000000005
21,13,17,1,2,2,13,15,0,2,1,6,4,6,2,4,0,5,4,3,0,1,1,0,8,0,9,1,294.6
21,12,7,1,2,2,13,15,0,2,1,1,4,6,2,4,0,5,4,1,0,1,1,0,6,0,9,1,306.36
6,11,1,1,0,2,16,6,2,1,1,4,3,6,2,4,0,9,9,1,2,2,1,0,6,0,5,0,1073.945
11,11,1,1,0,2,11,6,2,1,1,4,3,4,3,7,0,7,12,1,1,1,1,1,6,0,5,0,195.05000000000004
11,12,0,1,2,2,0,6,2,1,10,4,3,1,2,4,0,7,13,0,0,1,1,1,4,0,5,0,178.5
11,13,1,1,2,2,11,10,2,1,1,4,3,11,2,0,0,9,13,1,2,1,1,1,6,0,5,0,195.84
5,5,1,1,2,2,7,3,0,2,8,4,7,2,3,7,0,14,12,1,1,2,1,0,6,0,5,0,202.70800000000003
5,10,1,2,2,2,7,6,2,1,8,6,7,4,2,10,0,14,18,1,2,2,1,0,6,0,5,0,500.725
5,1,1,1,2,2,14,3,0,2,8,6,7,2,3,7,0,14,12,1,1,1,1,0,6,0,5,0,192.03333333333333
10,8,18,1,0,0,12,7,2,2,8,6,3,11,0,4,0,15,11,0,1,1,1,1,6,0,5,0,872.9375000000001
10,8,1,1,0,0,12,7,2,2,8,3,3,11,2,4,0,12,11,1,2,3,1,1,6,0,0,1,683.098
6,13,1,1,0,2,7,6,2,1,1,4,3,1,2,4,0,9,13,1,2,2,2,0,6,0,5,0,776.3799999999999
21,9,1,2,2,2,14,3,0,2,2,6,3,11,3,12,0,5,19,1,1,1,1,0,6,1,9,1,776.3799999999999
13,6,1,1,0,2,14,15,0,2,2,6,0,8,3,5,0,14,11,1,1,1,1,0,6,0,9,1,187.264
13,13,1,1,0,2,14,6,0,2,2,6,0,6,3,5,0,14,11,1,1,1,1,0,6,0,9,1,311.192
13,13,1,1,0,2,14,15,0,2,2,6,0,8,3,5,0,14,11,1,1,1,1,0,6,0,5,0,255.292
13,6,1,1,0,2,2,15,0,2,2,6,0,8,3,5,0,14,11,1,1,1,1,0,6,0,5,0,292.63
13,6,1,1,0,2,16,15,0,2,2,6,0,8,3,5,0,14,10,1,1,1,1,0,6,0,5,0,278.6525
13,6,1,1,0,2,16,15,0,2,2,6,0,8,3,5,0,14,11,1,1,1,1,0,6,0,5,0,293.0775
13,12,1,1,0,2,9,15,0,2,2,6,0,8,3,5,0,14,11,1,1,1,0,0,6,0,5,0,354.7733333333333
13,6,1,1,0,2,9,6,0,2,2,6,0,8,3,5,0,14,11,1,1,1,1,0,6,0,5,0,261.7475
19,12,1,1,2,1,1,7,2,1,1,4,3,1,2,4,0,1,1,1,2,2,2,0,6,0,5,0,640.1533333333333
19,12,9,1,2,2,14,1,0,2,1,6,3,6,2,20,0,1,12,3,0,1,1,0,8,1,9,1,657.4620000000001
6,12,1,1,0,2,7,6,2,1,1,4,3,5,2,4,0,9,13,1,0,2,2,0,6,0,5,0,401.006
6,12,1,1,0,2,7,6,2,1,2,4,3,5,2,4,0,9,13,1,0,2,2,0,6,0,5,0,657.4620000000001
21,13,1,1,2,2,9,10,0,2,1,6,3,11,2,4,0,5,4,1,1,2,0,0,6,1,9,1,469.99
2,13,1,1,1,2,14,6,0,2,1,6,0,11,2,4,0,11,13,1,1,1,0,0,6,0,6,1,369.6333333333334
5,11,1,1,2,2,14,3,0,2,8,6,7,2,3,7,0,14,12,1,1,1,1,0,6,0,5,0,198.765
12,12,11,1,2,2,12,3,0,2,2,6,2,1,2,18,0,14,12,1,0,1,1,1,6,0,5,0,899.995
14,12,1,1,2,2,16,6,0,2,1,6,3,1,2,4,0,11,9,1,1,1,1,0,6,0,6,1,336.33000000000004
14,9,1,1,2,2,16,6,0,2,1,6,3,1,2,4,0,14,9,1,1,1,1,1,6,0,5,0,552.2475
7,13,11,1,4,2,13,1,0,2,1,6,3,7,1,20,0,15,12,1,0,1,1,1,6,0,5,0,736.9875
18,1,1,2,2,2,14,3,0,2,1,8,7,11,3,12,0,0,18,1,1,1,1,0,6,0,5,0,400.9
8,12,15,1,0,2,15,15,0,2,1,11,4,5,2,20,0,15,4,1,1,1,1,0,6,0,5,0,363.124
8,12,15,1,0,1,15,15,0,2,1,6,4,6,2,20,0,15,4,1,1,1,1,0,6,0,5,0,347.62000000000006
8,12,15,1,0,2,15,15,0,2,1,6,4,6,2,20,0,15,4,1,1,1,1,0,6,0,5,0,343.27200000000005
7,10,15,1,4,2,0,1,0,2,1,1,3,6,2,20,0,15,12,1,1,1,1,1,6,0,5,0,558.235
7,10,15,1,4,2,8,1,0,2,1,1,3,7,2,20,0,15,12,1,0,1,1,1,6,0,5,0,466.53
7,10,11,1,4,2,8,1,0,2,1,1,3,6,2,20,0,15,12,1,0,1,1,1,6,0,5,0,466.53
7,10,17,1,4,2,13,1,0,2,1,6,3,6,2,20,0,15,12,3,0,1,2,1,8,0,9,1,559.13
7,10,8,1,4,2,13,1,0,2,1,6,3,7,2,20,0,15,12,3,0,1,2,1,8,0,9,1,685.9300000000001
7,10,9,1,4,2,13,1,0,2,1,6,3,6,2,20,0,15,12,3,0,1,2,1,8,0,9,1,655.658
7,10,15,1,4,2,15,1,0,2,1,6,3,6,2,20,0,15,12,1,1,1,1,1,6,0,5,0,546.8
12,12,1,1,0,2,4,11,2,5,1,4,2,1,2,4,0,1,13,1,2,2,1,1,6,0,5,0,1043.39
12,12,1,1,2,2,14,8,0,2,11,6,0,4,3,12,0,14,13,3,1,1,1,0,6,0,5,0,312.45250000000004
12,10,1,1,2,2,14,2,0,2,11,6,0,6,3,12,0,14,13,3,1,1,1,0,6,0,5,0,340.00666666666666
12,12,1,1,2,2,14,8,0,2,11,6,0,4,3,12,0,14,13,3,1,1,1,0,6,0,5,0,349.484
12,12,1,1,2,2,14,8,0,2,11,6,0,4,3,12,0,14,13,3,1,1,1,0,6,0,5,0,342.7275
12,12,1,1,2,2,14,15,0,2,11,6,0,6,3,12,0,14,13,3,1,1,1,0,6,0,5,0,351.54600000000005
12,12,1,1,2,2,14,8,0,2,11,6,0,4,3,12,0,14,13,3,1,1,1,0,6,0,5,0,334.496
12,12,1,1,2,2,14,8,0,2,11,6,0,4,3,12,0,14,13,3,1,1,1,0,6,0,5,0,405.2933333333333
12,12,1,1,2,2,14,8,0,2,11,6,0,4,3,12,0,14,13,3,1,1,1,0,6,0,5,0,340.986
12,13,1,2,2,2,14,8,0,2,11,6,0,4,3,12,0,14,18,3,1,1,1,0,6,0,5,0,506.5125
12,10,1,2,2,2,14,10,0,2,11,12,0,4,3,12,0,14,18,3,1,1,1,0,6,0,5,0,498.588
12,11,1,3,2,2,14,10,0,2,11,12,0,4,3,12,0,14,23,3,1,1,1,0,6,0,5,0,607.8860000000001
11,9,1,1,0,2,14,3,0,2,1,6,3,10,3,7,0,11,12,1,1,1,1,0,6,0,6,1,145.86
12,12,1,1,2,2,14,8,0,2,11,6,0,11,3,12,0,14,13,3,1,1,1,0,6,0,5,0,306.5266666666667
11,12,11,1,2,2,7,6,2,1,1,4,3,8,2,4,0,7,13,1,0,2,2,1,6,0,5,0,226.44
16,10,1,1,2,2,10,6,2,2,1,5,3,11,2,0,0,13,11,1,2,1,1,1,6,0,9,1,640.535
16,10,1,1,2,2,10,6,2,2,1,5,3,11,2,0,0,13,11,1,2,2,2,1,6,0,9,1,563.97
16,14,17,1,2,2,13,15,0,2,10,6,6,11,2,17,0,15,2,3,0,1,2,1,8,0,9,1,802.596
5,12,1,2,2,2,14,6,0,2,8,6,7,4,3,7,0,14,18,1,1,1,1,0,6,0,5,0,680.474
11,8,17,1,0,2,13,1,0,2,1,6,3,6,1,7,0,14,12,3,0,1,2,1,8,0,9,1,163.45999999999998
11,12,17,1,0,2,13,3,0,2,1,6,3,6,2,7,0,14,12,3,0,1,2,1,8,0,9,1,162.855
11,12,17,1,0,2,13,3,0,2,1,6,3,7,2,7,0,14,12,3,0,1,2,1,8,0,9,1,140.76
11,10,17,1,0,2,13,3,0,2,2,6,3,6,1,7,0,14,12,3,0,1,2,1,8,0,9,1,174.635
11,10,17,1,0,2,13,3,0,2,1,6,3,6,2,7,0,14,12,3,0,1,2,1,8,0,9,1,176.52666666666667
11,8,9,1,0,2,13,3,0,2,1,6,3,8,1,7,0,14,13,3,0,1,2,1,8,0,9,1,184.66
21,12,1,1,2,2,0,15,0,2,1,6,4,5,2,4,0,5,4,1,1,1,1,0,6,0,9,1,321.65000000000003
21,9,1,1,2,2,0,15,0,2,1,6,2,11,2,4,0,5,4,1,1,1,1,0,6,1,9,1,573.3233333333334
11,8,15,1,2,2,15,2,0,2,1,6,3,6,1,7,0,14,13,1,1,1,1,1,6,0,5,0,215.6025
11,7,1,1,2,1,15,6,0,2,1,6,3,8,2,7,0,3,12,1,1,1,1,1,6,0,5,0,183.235
7,11,17,1,4,2,13,1,0,2,9,6,5,6,1,16,0,15,12,3,0,1,2,1,8,0,9,1,824.28
7,11,15,1,4,2,15,1,0,2,8,6,5,6,1,16,0,15,12,1,1,1,1,1,6,0,5,0,990.7125
7,11,15,1,4,2,15,1,0,2,8,6,6,6,1,16,0,15,12,1,1,1,1,1,6,0,5,0,1041.8233333333335
5,7,1,1,2,2,11,3,0,2,8,4,7,2,3,7,0,14,12,1,1,1,1,0,6,0,5,0,199.22000000000003
5,2,1,1,2,2,11,6,2,2,8,11,7,4,3,7,0,14,12,1,1,1,1,0,6,0,5,0,454.7
21,12,1,1,2,2,14,6,0,2,1,6,4,4,2,20,0,5,4,3,1,1,1,0,6,0,9,1,315.99666666666667
12,13,1,1,2,0,1,3,2,2,10,4,2,1,2,4,0,14,13,1,0,2,2,0,6,0,5,0,594.0519999999999
18,9,1,1,0,2,14,3,0,2,1,6,7,11,3,8,0,7,12,1,1,1,1,0,6,0,5,0,240.17
11,8,17,1,2,2,0,6,2,1,1,5,3,8,3,7,0,14,12,3,0,1,1,0,8,0,9,1,282.54
18,7,1,2,2,2,14,3,0,2,1,8,7,11,3,12,0,7,18,1,1,1,1,0,6,0,5,0,320.6033333333333
18,7,1,3,2,2,14,3,0,2,1,14,7,11,3,12,0,7,22,1,1,1,1,0,6,0,5,0,457.6666666666667
8,10,1,1,0,2,13,15,0,2,1,6,0,6,2,4,0,15,12,1,0,1,1,0,6,0,9,1,348.1333333333334
11,11,10,1,2,2,0,6,2,1,1,4,3,8,2,4,0,7,13,0,2,1,1,1,4,0,5,0,194.35
6,13,1,1,0,1,1,7,2,1,1,4,3,5,2,4,0,9,13,1,0,2,1,0,6,0,5,0,790.836
5,6,1,1,2,2,2,6,2,2,8,4,7,4,2,7,0,14,12,1,1,1,1,0,6,0,5,0,501.22
6,12,1,1,0,2,2,6,2,1,1,4,3,5,2,4,0,9,13,1,2,2,1,0,6,0,5,0,635.9933333333333
10,13,11,1,2,1,1,6,2,3,8,4,3,5,2,4,0,15,11,1,2,3,1,1,6,0,0,1,490.34
10,13,11,1,2,1,1,6,2,3,8,4,3,5,2,4,0,15,11,1,2,3,1,1,6,0,5,0,443.39
10,14,1,1,2,1,1,7,2,3,8,4,3,5,2,4,0,15,11,1,2,3,1,1,6,0,0,1,390.532
10,14,1,1,0,2,7,6,2,1,8,3,3,5,2,4,0,15,11,1,1,3,1,1,6,0,5,0,446.24799999999993
10,12,1,1,0,2,7,6,2,1,8,3,3,5,2,4,0,15,11,1,1,3,1,1,6,0,0,1,514.4939999999999
10,13,1,1,0,2,7,6,2,1,8,3,3,5,2,4,0,15,11,1,1,3,1,1,6,0,0,1,556.88
10,12,1,1,0,2,0,6,2,1,8,3,3,5,2,4,0,15,11,1,1,3,1,1,6,0,0,1,516.1899999999999
10,14,1,0,0,0,1,7,2,2,1,4,3,5,2,4,0,12,15,1,2,3,1,1,6,0,5,0,888.1675
10,13,1,1,0,1,1,7,2,2,8,3,3,5,2,4,0,9,11,1,2,3,1,1,6,0,5,0,586.6940000000001
12,14,1,1,2,0,1,7,2,2,2,4,2,1,2,4,0,8,13,1,2,2,2,0,6,0,5,0,1535.1925
12,12,1,1,0,2,14,15,0,2,3,6,0,8,3,12,0,14,13,3,1,1,1,0,6,0,5,0,218.622
12,12,1,1,0,2,14,15,0,2,3,6,0,8,3,12,0,14,13,3,1,1,1,0,6,0,5,0,187.074
12,12,9,1,0,2,14,15,0,2,3,6,0,8,3,12,0,14,13,3,0,1,1,0,8,0,9,1,214.35666666666668
12,12,8,1,0,2,14,15,0,2,3,6,0,8,3,12,0,14,13,3,1,1,1,0,8,0,9,1,195.026
12,13,1,1,0,2,14,15,0,2,3,6,0,8,3,12,0,14,13,3,1,1,1,0,6,0,5,0,224.02666666666664
12,13,1,1,0,2,14,11,0,2,3,6,0,8,3,12,0,14,13,3,1,1,1,0,6,0,5,0,255.2525
11,9,1,1,0,1,1,7,2,2,1,4,3,7,2,4,0,14,12,1,0,2,2,1,6,0,5,0,197.1075
8,3,15,1,0,2,6,3,0,2,1,6,0,5,1,20,0,14,8,1,0,2,2,0,6,0,9,1,389.49
11,7,11,1,0,2,9,3,0,2,1,6,3,7,1,7,0,14,12,1,0,1,1,1,6,0,5,0,179.02499999999998
13,13,1,2,0,2,14,15,0,2,2,8,0,8,3,5,0,14,16,1,1,1,1,0,6,0,5,0,298.675
13,7,1,1,0,2,7,6,0,2,2,4,0,8,2,5,0,14,2,1,1,1,1,0,6,0,5,0,202.7575
13,8,1,1,0,2,7,15,0,2,2,4,0,8,2,5,0,14,11,1,1,1,1,0,6,0,5,0,228.32
19,12,9,1,2,2,14,1,0,2,1,6,3,6,2,20,0,1,12,3,0,1,1,0,8,1,9,1,619.3824999999999
19,12,17,1,2,2,13,1,0,2,1,6,3,6,2,20,0,1,12,3,0,1,1,0,8,1,9,1,545.12
19,13,15,1,2,2,15,1,0,2,1,6,3,6,2,20,0,1,12,1,1,1,1,0,6,1,5,0,585.3183333333334
19,13,1,1,2,2,15,1,0,2,1,6,3,6,2,20,0,1,12,3,1,1,1,0,6,1,9,1,571.69
6,12,1,1,0,2,7,6,2,1,2,4,3,1,2,4,0,12,13,1,2,2,2,0,6,0,5,0,548.0766666666667
6,12,1,1,0,2,7,6,2,1,2,4,3,5,2,4,0,14,13,1,2,2,2,0,6,0,5,0,289.49800000000005
5,13,1,1,2,2,9,3,0,2,8,4,7,4,2,7,0,14,12,1,1,1,1,0,6,0,5,0,666.7
2,2,1,1,0,2,16,20,0,2,1,4,0,3,2,4,0,7,13,1,1,1,1,0,6,0,5,0,543.3475
2,1,1,1,0,2,16,20,0,2,1,4,0,3,2,4,0,14,13,1,0,2,1,0,6,0,5,0,992.8
7,13,10,1,4,2,15,1,0,2,1,6,3,6,1,20,0,15,12,0,1,1,1,1,4,0,5,0,732.7180000000001
23,2,9,1,2,2,14,1,0,2,1,6,2,11,2,7,0,14,5,3,1,1,1,0,8,0,9,1,249.35
23,5,9,1,0,2,14,7,0,2,1,6,2,11,2,7,0,14,5,3,1,1,1,0,8,0,9,1,293.58333333333337
23,3,9,1,0,2,14,1,0,2,1,6,2,11,2,7,0,14,5,3,1,1,1,0,8,0,9,1,268.8933333333334
14,14,1,1,0,2,14,1,0,2,1,6,3,6,2,4,0,11,2,1,1,2,1,0,6,0,6,1,324.754
11,9,1,1,0,2,14,3,0,2,2,6,3,0,3,7,0,11,13,1,1,1,1,0,6,0,6,1,177.89333333333337
12,12,1,2,2,2,14,8,0,2,11,6,0,4,3,12,0,14,18,3,1,1,1,0,6,0,5,0,394.562
11,12,1,1,7,2,7,6,2,1,1,4,3,4,2,7,0,7,12,1,1,2,1,0,6,0,5,0,215.43333333333337
11,11,10,1,2,2,7,6,2,1,1,4,3,8,2,4,0,7,13,0,0,1,1,1,4,0,5,0,169.32
6,12,1,1,0,2,11,6,2,1,1,4,3,5,2,4,0,9,13,1,2,2,2,0,6,0,5,0,362.468
11,10,15,1,0,2,15,2,0,2,1,6,3,6,1,7,0,14,12,1,1,1,1,1,6,0,5,0,190.48
11,14,15,1,0,2,15,15,0,2,2,6,3,6,1,4,0,14,12,1,1,1,1,1,6,0,5,0,184.355
12,12,1,1,0,2,0,11,2,2,5,4,2,4,2,4,0,14,13,1,2,2,2,0,6,0,5,0,525.668
12,13,17,1,2,2,13,15,0,2,1,5,2,4,2,23,0,14,12,3,0,1,1,0,8,0,5,0,250.495
2,13,1,1,1,2,9,6,0,2,1,4,0,11,2,4,0,14,13,1,2,2,2,0,6,0,5,0,429.0
8,14,1,1,0,2,6,15,0,2,1,6,0,5,2,4,0,7,4,1,0,1,1,0,1,0,9,1,334.70000000000005
8,10,1,1,0,2,6,15,0,2,1,6,4,5,1,4,0,15,13,1,0,1,1,0,1,0,5,0,337.42
8,13,17,1,0,2,13,15,0,2,1,6,0,6,2,4,0,7,12,3,0,1,1,0,8,0,9,1,361.238
8,13,17,1,0,2,13,15,0,2,1,6,0,5,2,4,0,7,12,3,0,1,1,0,8,0,5,0,343.685
8,10,1,1,0,2,15,15,0,2,1,6,4,6,2,4,0,15,12,1,1,1,1,0,6,0,5,0,390.32
8,13,1,1,0,2,15,15,0,2,1,6,0,6,2,4,0,7,12,1,1,1,1,0,6,0,5,0,373.2483333333334
5,9,1,3,2,2,7,6,2,1,8,8,7,4,2,10,0,14,22,1,2,2,1,0,6,0,5,0,597.576
6,12,1,1,0,1,1,7,2,1,1,4,3,5,2,4,0,12,13,1,0,2,2,0,6,0,5,0,433.044
10,12,1,1,2,2,7,9,0,3,8,4,3,5,2,4,0,15,10,1,0,1,1,1,6,0,5,0,257.712
10,14,1,1,2,1,1,7,2,3,8,4,3,5,2,4,0,15,11,1,2,3,1,1,6,0,5,0,339.672
